from_core,to_core,effective_resistance_2012,effective_resistance_2016,effective_resistance_2020,effective_resistance_2024,absolute_change_2012_2024,percent_change_2012_2024,direction
24,49,0.8815656532281374,0.8799049493194614,0.8360024346586274,0.8696131939030067,-0.011952459325130671,-1.3558218019682233,decrease
24,50,0.7669082307838148,0.793727124080498,0.7467017703861945,0.8019336092934498,0.03502537850963505,4.567088616826753,increase
24,53,1.2592692076916285,1.2585106931911014,1.203773214716207,1.249967473864137,-0.009301733827491443,-0.7386612624748038,decrease
26,27,0.5013817982526944,0.46766136364495825,0.46264109662192265,0.4753966547448106,-0.02598514350788378,-5.182705793956121,decrease
26,28,0.9363729617424156,0.9148229217301109,0.8690758301527504,0.9258290952242331,-0.01054386651818251,-1.126032782766638,decrease
26,30,0.7945836624449456,0.7823353733246334,0.7311885341646476,0.7804741350691206,-0.014109527375825048,-1.775713249931395,decrease
26,31,0.23525096115034666,0.21972828134924724,0.21329134621688892,0.22026418715875407,-0.014986773991592595,-6.370547401085724,decrease
26,32,0.5078632675917117,0.48727972151352716,0.4735563806657277,0.4855379958112185,-0.02232527178049326,-4.395921738218975,decrease
26,33,1.0069897147270306,0.9934313483974945,0.945583174922247,1.0117293857867087,0.004739671059678097,0.47067720656540185,increase
26,36,0.8038519377785904,0.7902430601794604,0.7408622958782951,0.7808643381849493,-0.02298759959364116,-2.8596808085287924,decrease
26,38,0.8507005800623053,0.8250554988009263,0.7878063968010428,0.8397285566357675,-0.010972023426537802,-1.289763247338354,decrease
26,40,1.0005109265181853,0.9568195043840069,0.920360272710752,0.9890538512104401,-0.011457075307745201,-1.1451224573444934,decrease
26,41,0.7320567157445343,0.7050025707097819,0.6882616572809528,0.6981768047615804,-0.033879910982953954,-4.628044556424371,decrease
26,42,0.7539339355998189,0.7355269846817933,0.7056745530943876,0.7350240585532656,-0.018909877046553336,-2.5081610143346196,decrease
26,43,0.9521408077389472,0.9351796742692373,0.8990672430020414,0.9123687034785941,-0.03977210426035305,-4.177124217036767,decrease
26,45,1.0477320958192509,1.0334806024867154,0.9866676590596094,1.0059138479829812,-0.04181824783626964,-3.9913111379460786,decrease
26,49,1.139492977498316,1.1214223233171763,1.0789569898469846,1.1005599905446426,-0.03893298695367342,-3.416693891273319,decrease
26,50,1.2788630489216897,1.2799557386407456,1.2184395986321626,1.2793863803672965,0.0005233314456067895,0.04092161752957453,increase
26,53,1.5973292502199818,1.5750039133262468,1.5172928303914877,1.5564147321994783,-0.0409145180205035,-2.561432967866131,decrease
