row,column,easting_m,northing_m,center_classification_evidence
694,1444,1089.8132928200066,-2438596.102480766,land_agreement_all_years
694,1445,2089.8132928200066,-2438596.102480766,land_agreement_all_years
694,1446,3089.8132928200066,-2438596.102480766,mixed_or_disagreeing
694,1447,4089.8132928200066,-2438596.102480766,mixed_or_disagreeing
694,1448,5089.813292820007,-2438596.102480766,mixed_or_disagreeing
694,1479,36089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1480,37089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1481,38089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1482,39089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1483,40089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1484,41089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1485,42089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1488,45089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1489,46089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1490,47089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1491,48089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1496,53089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1497,54089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1498,55089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1499,56089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1500,57089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1501,58089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1502,59089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1503,60089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1504,61089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1505,62089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1506,63089.81329282001,-2438596.102480766,mixed_or_disagreeing
694,1528,85089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1529,86089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1530,87089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1531,88089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1532,89089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1533,90089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1534,91089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1535,92089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1536,93089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1537,94089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1538,95089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1539,96089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1540,97089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1541,98089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1542,99089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1543,100089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1544,101089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1545,102089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1546,103089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1547,104089.81329282,-2438596.102480766,water_agreement_all_years
694,1548,105089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1549,106089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1550,107089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1551,108089.81329282,-2438596.102480766,water_agreement_all_years
694,1552,109089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1553,110089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1554,111089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1555,112089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1556,113089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1557,114089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1558,115089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1559,116089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1560,117089.81329282,-2438596.102480766,water_agreement_all_years
694,1561,118089.81329282,-2438596.102480766,water_agreement_all_years
694,1562,119089.81329282,-2438596.102480766,water_agreement_all_years
694,1567,124089.81329282,-2438596.102480766,mixed_or_disagreeing
694,1568,125089.81329282,-2438596.102480766,mixed_or_disagreeing
695,1440,-2910.1867071799934,-2439596.102480766,mixed_or_disagreeing
695,1442,-910.1867071799934,-2439596.102480766,mixed_or_disagreeing
695,1443,89.81329282000661,-2439596.102480766,mixed_or_disagreeing
695,1444,1089.8132928200066,-2439596.102480766,mixed_or_disagreeing
695,1447,4089.8132928200066,-2439596.102480766,mixed_or_disagreeing
695,1448,5089.813292820007,-2439596.102480766,mixed_or_disagreeing
695,1482,39089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1483,40089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1485,42089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1488,45089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1489,46089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1496,53089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1497,54089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1498,55089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1499,56089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1500,57089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1501,58089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1502,59089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1503,60089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1504,61089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1505,62089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1506,63089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1507,64089.81329282001,-2439596.102480766,mixed_or_disagreeing
695,1531,88089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1532,89089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1533,90089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1534,91089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1535,92089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1536,93089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1537,94089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1538,95089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1539,96089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1540,97089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1541,98089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1542,99089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1543,100089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1544,101089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1545,102089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1546,103089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1547,104089.81329282,-2439596.102480766,water_agreement_all_years
695,1548,105089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1549,106089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1550,107089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1551,108089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1552,109089.81329282,-2439596.102480766,water_agreement_all_years
695,1553,110089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1554,111089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1555,112089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1556,113089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1557,114089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1558,115089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1559,116089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1560,117089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1561,118089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1562,119089.81329282,-2439596.102480766,water_agreement_all_years
695,1563,120089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1566,123089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1567,124089.81329282,-2439596.102480766,water_agreement_all_years
695,1568,125089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1569,126089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1570,127089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1571,128089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1572,129089.81329282,-2439596.102480766,mixed_or_disagreeing
695,1573,130089.81329282,-2439596.102480766,mixed_or_disagreeing
696,1438,-4910.186707179993,-2440596.102480766,mixed_or_disagreeing
696,1439,-3910.1867071799934,-2440596.102480766,mixed_or_disagreeing
696,1440,-2910.1867071799934,-2440596.102480766,mixed_or_disagreeing
696,1441,-1910.1867071799934,-2440596.102480766,mixed_or_disagreeing
696,1442,-910.1867071799934,-2440596.102480766,mixed_or_disagreeing
696,1443,89.81329282000661,-2440596.102480766,mixed_or_disagreeing
696,1444,1089.8132928200066,-2440596.102480766,mixed_or_disagreeing
696,1445,2089.8132928200066,-2440596.102480766,mixed_or_disagreeing
696,1446,3089.8132928200066,-2440596.102480766,mixed_or_disagreeing
696,1447,4089.8132928200066,-2440596.102480766,mixed_or_disagreeing
696,1448,5089.813292820007,-2440596.102480766,mixed_or_disagreeing
696,1449,6089.813292820007,-2440596.102480766,mixed_or_disagreeing
696,1496,53089.81329282001,-2440596.102480766,mixed_or_disagreeing
696,1497,54089.81329282001,-2440596.102480766,mixed_or_disagreeing
696,1498,55089.81329282001,-2440596.102480766,mixed_or_disagreeing
696,1499,56089.81329282001,-2440596.102480766,mixed_or_disagreeing
696,1500,57089.81329282001,-2440596.102480766,water_agreement_all_years
696,1501,58089.81329282001,-2440596.102480766,mixed_or_disagreeing
696,1502,59089.81329282001,-2440596.102480766,mixed_or_disagreeing
696,1503,60089.81329282001,-2440596.102480766,mixed_or_disagreeing
696,1504,61089.81329282001,-2440596.102480766,mixed_or_disagreeing
696,1505,62089.81329282001,-2440596.102480766,mixed_or_disagreeing
696,1506,63089.81329282001,-2440596.102480766,mixed_or_disagreeing
696,1507,64089.81329282001,-2440596.102480766,mixed_or_disagreeing
696,1531,88089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1532,89089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1533,90089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1534,91089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1535,92089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1536,93089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1537,94089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1538,95089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1539,96089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1540,97089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1541,98089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1542,99089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1543,100089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1544,101089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1545,102089.81329282,-2440596.102480766,water_agreement_all_years
696,1546,103089.81329282,-2440596.102480766,water_agreement_all_years
696,1547,104089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1548,105089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1549,106089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1550,107089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1551,108089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1552,109089.81329282,-2440596.102480766,water_agreement_all_years
696,1553,110089.81329282,-2440596.102480766,water_agreement_all_years
696,1554,111089.81329282,-2440596.102480766,water_agreement_all_years
696,1555,112089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1556,113089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1557,114089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1558,115089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1559,116089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1560,117089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1561,118089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1562,119089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1563,120089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1568,125089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1569,126089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1570,127089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1571,128089.81329282,-2440596.102480766,mixed_or_disagreeing
696,1572,129089.81329282,-2440596.102480766,mixed_or_disagreeing
697,1438,-4910.186707179993,-2441596.102480766,mixed_or_disagreeing
697,1439,-3910.1867071799934,-2441596.102480766,mixed_or_disagreeing
697,1440,-2910.1867071799934,-2441596.102480766,mixed_or_disagreeing
697,1441,-1910.1867071799934,-2441596.102480766,mixed_or_disagreeing
697,1442,-910.1867071799934,-2441596.102480766,mixed_or_disagreeing
697,1443,89.81329282000661,-2441596.102480766,mixed_or_disagreeing
697,1444,1089.8132928200066,-2441596.102480766,mixed_or_disagreeing
697,1445,2089.8132928200066,-2441596.102480766,mixed_or_disagreeing
697,1446,3089.8132928200066,-2441596.102480766,mixed_or_disagreeing
697,1447,4089.8132928200066,-2441596.102480766,mixed_or_disagreeing
697,1448,5089.813292820007,-2441596.102480766,mixed_or_disagreeing
697,1449,6089.813292820007,-2441596.102480766,mixed_or_disagreeing
697,1496,53089.81329282001,-2441596.102480766,mixed_or_disagreeing
697,1497,54089.81329282001,-2441596.102480766,mixed_or_disagreeing
697,1498,55089.81329282001,-2441596.102480766,mixed_or_disagreeing
697,1499,56089.81329282001,-2441596.102480766,mixed_or_disagreeing
697,1500,57089.81329282001,-2441596.102480766,mixed_or_disagreeing
697,1501,58089.81329282001,-2441596.102480766,mixed_or_disagreeing
697,1502,59089.81329282001,-2441596.102480766,mixed_or_disagreeing
697,1503,60089.81329282001,-2441596.102480766,mixed_or_disagreeing
697,1504,61089.81329282001,-2441596.102480766,mixed_or_disagreeing
697,1505,62089.81329282001,-2441596.102480766,mixed_or_disagreeing
697,1506,63089.81329282001,-2441596.102480766,mixed_or_disagreeing
697,1507,64089.81329282001,-2441596.102480766,mixed_or_disagreeing
697,1523,80089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1524,81089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1530,87089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1531,88089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1532,89089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1533,90089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1534,91089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1535,92089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1536,93089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1537,94089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1538,95089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1539,96089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1540,97089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1541,98089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1542,99089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1543,100089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1544,101089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1545,102089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1546,103089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1547,104089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1548,105089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1549,106089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1550,107089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1551,108089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1552,109089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1553,110089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1554,111089.81329282,-2441596.102480766,water_agreement_all_years
697,1555,112089.81329282,-2441596.102480766,water_agreement_all_years
697,1556,113089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1557,114089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1558,115089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1559,116089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1560,117089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1561,118089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1562,119089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1563,120089.81329282,-2441596.102480766,water_agreement_all_years
697,1564,121089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1569,126089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1570,127089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1571,128089.81329282,-2441596.102480766,mixed_or_disagreeing
697,1572,129089.81329282,-2441596.102480766,mixed_or_disagreeing
698,1438,-4910.186707179993,-2442596.102480766,mixed_or_disagreeing
698,1439,-3910.1867071799934,-2442596.102480766,mixed_or_disagreeing
698,1440,-2910.1867071799934,-2442596.102480766,mixed_or_disagreeing
698,1441,-1910.1867071799934,-2442596.102480766,mixed_or_disagreeing
698,1442,-910.1867071799934,-2442596.102480766,mixed_or_disagreeing
698,1445,2089.8132928200066,-2442596.102480766,mixed_or_disagreeing
