flare_id,country,latitude,longitude,location,field_type
s_5934,United States,28.37225419,-99.60944615,ONSHORE,OIL
s_5939,United States,28.78318518,-99.46595968,ONSHORE,OIL
s_5943,United States,28.56977561,-99.04094717,ONSHORE,OIL
s_5955,United States,28.18033051,-99.88130159,ONSHORE,GAS
s_5968,United States,28.59040661,-99.49808781,ONSHORE,OIL
s_5981,United States,28.60480423,-99.05051238,ONSHORE,OIL
s_5983,United States,28.76447621,-99.33328828,ONSHORE,OIL
s_5992,United States,28.63220234,-99.38947329,ONSHORE,OIL
s_5997,United States,28.25751275,-99.78705218,ONSHORE,GAS
s_6001,United States,28.70339835,-98.88819712,ONSHORE,OIL
s_6016,United States,28.21993421,-99.73663883,ONSHORE,GAS
s_6018,United States,28.75110447,-98.83802152,ONSHORE,OIL
s_6023,United States,28.08858068,-99.56991447,ONSHORE,GAS
s_6026,United States,28.79627053,-99.60521078,ONSHORE,OIL
s_6030,United States,28.57056369,-99.47062922,ONSHORE,OIL
s_6034,United States,28.41147463,-99.56596163,ONSHORE,OIL
s_6035,United States,28.75562415,-99.59620408,ONSHORE,OIL
s_6047,United States,28.8579607,-99.40570969,ONSHORE,OIL
s_6056,United States,28.41310596,-99.95424542,ONSHORE,OIL
s_6063,United States,28.49183259,-99.68468202,ONSHORE,OIL
s_6065,United States,28.10644686,-99.82693307,ONSHORE,GAS
s_6076,United States,28.32054366,-99.6363875,ONSHORE,OIL
s_6078,United States,28.8445842,-99.51020075,ONSHORE,OIL
s_6079,United States,28.27245244,-99.99779404,ONSHORE,OIL
s_6081,United States,28.37497061,-99.96108145,ONSHORE,OIL
s_6096,United States,28.7083389,-98.95504428,ONSHORE,OIL
s_6097,United States,28.37246856,-99.86867968,ONSHORE,GAS
s_6105,United States,28.55974629,-99.44543585,ONSHORE,OIL
s_6106,United States,28.43556472,-99.67744231,ONSHORE,OIL
s_6110,United States,28.31403072,-99.89823964,ONSHORE,GAS
s_6112,United States,28.7581943,-99.47447944,ONSHORE,OIL
s_6126,United States,28.47010089,-99.39595244,ONSHORE,OIL
s_6135a,United States,28.57406005,-99.36245569,ONSHORE,OIL
s_6138,United States,28.67483816,-99.45003498,ONSHORE,OIL
s_6153,United States,28.18602487,-99.84224941,ONSHORE,GAS
s_6160,United States,28.70069602,-98.83985784,ONSHORE,OIL
s_6169,United States,28.73026768,-99.10175425,ONSHORE,OIL
s_6172,United States,28.40446373,-99.68204741,ONSHORE,OIL
s_6173,United States,28.44768429,-99.65118515,ONSHORE,OIL
s_6187,United States,28.28603515,-100.0267755,ONSHORE,OIL
s_6193,United States,28.66018099,-98.88397067,ONSHORE,OIL
s_6211,United States,28.34524252,-100.0416699,ONSHORE,OIL
s_6212,United States,28.73682165,-99.37015681,ONSHORE,OIL
s_6213,United States,28.57870676,-99.44723249,ONSHORE,OIL
s_6238,United States,28.71148442,-99.49094911,ONSHORE,OIL
s_6261a,United States,28.43024571,-99.65679694,ONSHORE,OIL
s_6261b,United States,28.42767036,-99.67057733,ONSHORE,OIL
s_6262,United States,28.4710411,-99.73785217,ONSHORE,OIL
s_6266,United States,28.34091687,-99.72836262,ONSHORE,GAS
s_6267,United States,28.57002648,-99.48926871,ONSHORE,OIL
s_6271,United States,28.69094835,-98.92885398,ONSHORE,OIL
s_6280,United States,28.71490471,-98.83920388,ONSHORE,OIL
s_6281,United States,28.42657223,-99.93069119,ONSHORE,OIL
s_6304,United States,28.51140679,-99.43800891,ONSHORE,OIL
s_6311,United States,28.61314165,-99.41039409,ONSHORE,OIL
s_6324,United States,28.39092683,-100.1293066,ONSHORE,GAS
s_6339,United States,28.69477268,-98.8029547,ONSHORE,OIL
s_6350,United States,28.66755199,-100.0631175,ONSHORE,OIL
s_6355,United States,28.44519696,-99.59379622,ONSHORE,OIL
s_6359,United States,28.38807031,-99.55964693,ONSHORE,OIL
s_6382a,United States,28.74349587,-99.61731426,ONSHORE,OIL
s_6382b,United States,28.75439,-99.61139123,ONSHORE,OIL
s_6386,United States,28.48515395,-99.41319215,ONSHORE,OIL
s_6398,United States,28.57238394,-100.044357,ONSHORE,OIL
s_6407,United States,28.25494023,-99.76129551,ONSHORE,GAS
s_6454,United States,28.69111016,-99.36417675,ONSHORE,OIL
s_6459,United States,28.43240526,-99.4840588,ONSHORE,OIL
s_6460,United States,28.78035637,-99.54778879,ONSHORE,OIL
s_6461,United States,28.38758253,-99.95687829,ONSHORE,OIL
s_6484,United States,28.77169818,-98.79309193,ONSHORE,OIL
s_6486,United States,28.67152672,-98.98908997,ONSHORE,OIL
s_6488,United States,28.69914321,-98.81967183,ONSHORE,OIL
s_6497,United States,28.36357296,-99.75123238,ONSHORE,GAS
s_6501,United States,28.34723444,-99.51384928,ONSHORE,OIL
s_6508,United States,28.45566998,-100.0777445,ONSHORE,GAS
s_6512,United States,28.44094355,-99.63751926,ONSHORE,OIL
s_6513,United States,28.38704669,-99.67913593,ONSHORE,OIL
s_6519,United States,28.29949615,-99.69618904,ONSHORE,GAS
s_6522,United States,28.13919625,-99.54040989,ONSHORE,GAS
s_6523,United States,28.59250381,-100.0713046,ONSHORE,OIL
s_6525,United States,28.17618487,-99.72929284,ONSHORE,GAS
s_6534,United States,28.62690695,-99.14132571,ONSHORE,OIL
s_6536,United States,28.45269674,-99.51855783,ONSHORE,OIL
s_6537,United States,28.47868964,-99.62515015,ONSHORE,OIL
s_6567,United States,28.67776129,-99.39236101,ONSHORE,OIL
s_6579a,United States,28.2500672,-100.0479934,ONSHORE,OIL
s_6607,United States,28.69461319,-99.4929027,ONSHORE,OIL
s_6617,United States,28.79387116,-99.48766582,ONSHORE,OIL
s_6630,United States,28.67047656,-98.79868262,ONSHORE,OIL
s_6637,United States,28.37822718,-99.85639752,ONSHORE,OIL
s_6645,United States,28.30176898,-99.8169856,ONSHORE,GAS
s_6646a,United States,28.54468627,-99.58085814,ONSHORE,OIL
s_6647,United States,28.40440143,-99.94383391,ONSHORE,OIL
s_6650,United States,28.86939073,-99.40281626,ONSHORE,OIL
s_6658a,United States,28.55467062,-99.45869048,ONSHORE,OIL
s_6658b,United States,28.54869388,-99.46826797,ONSHORE,OIL
s_6665,United States,28.34352431,-99.53530563,ONSHORE,OIL
s_6666,United States,28.77973206,-98.77949618,ONSHORE,OIL
s_6674,United States,28.43041373,-99.5783694,ONSHORE,OIL
s_6694,United States,28.2692424,-99.61387658,ONSHORE,GAS
s_6700a,United States,28.82456255,-99.4153211,ONSHORE,OIL
s_6701,United States,28.73859167,-98.80423855,ONSHORE,OIL
s_6707,United States,28.6557428,-99.42483345,ONSHORE,OIL
s_6709,United States,28.53592021,-99.62603387,ONSHORE,OIL
s_6710,United States,28.71820786,-99.39462633,ONSHORE,OIL
s_6713,United States,28.31181332,-99.64164646,ONSHORE,OIL
s_6716,United States,28.66541312,-98.85843696,ONSHORE,OIL
s_6735,United States,28.7944023,-99.46049649,ONSHORE,OIL
s_6742a,United States,28.0651891,-99.85869799,ONSHORE,GAS
s_6742b,United States,28.07431938,-99.85855079,ONSHORE,GAS
s_6759,United States,28.42019114,-99.5458907,ONSHORE,OIL
s_6768,United States,28.38912072,-100.0200176,ONSHORE,OIL
s_6788,United States,28.27915755,-99.69794386,ONSHORE,GAS
s_6796,United States,28.31610027,-99.99396152,ONSHORE,OIL
s_6802,United States,28.46974646,-98.57016935,ONSHORE,OIL
s_6803,United States,28.6818801,-98.8667242,ONSHORE,OIL
s_6811a,United States,28.55721139,-99.3878048,ONSHORE,OIL
s_6815,United States,28.76241449,-99.1842195,ONSHORE,OIL
s_6818b,United States,28.15147365,-99.82517208,ONSHORE,GAS
s_6824a,United States,28.18290651,-99.87223057,ONSHORE,GAS
s_6824b,United States,28.17986728,-99.86352526,ONSHORE,GAS
s_6836a,United States,28.46812504,-99.63909273,ONSHORE,OIL
s_6836b,United States,28.46742704,-99.6483633,ONSHORE,OIL
s_6840,United States,28.64531815,-99.40215668,ONSHORE,OIL
s_6843,United States,28.59036224,-99.47212018,ONSHORE,OIL
s_6859a,United States,28.68635738,-98.84567389,ONSHORE,OIL
s_6859b,United States,28.68032094,-98.84139986,ONSHORE,OIL
s_6861,United States,28.35228128,-99.77435609,ONSHORE,GAS
s_6863,United States,28.42900522,-99.9170307,ONSHORE,GAS
s_6865,United States,28.38987938,-99.83997622,ONSHORE,OIL
s_6869,United States,28.67573573,-98.81891267,ONSHORE,OIL
s_6871,United States,28.65912647,-98.79631457,ONSHORE,OIL
s_6873,United States,28.54592186,-99.52965593,ONSHORE,OIL
s_6874,United States,28.82391731,-99.50149204,ONSHORE,OIL
s_6877,United States,28.30230281,-99.66446602,ONSHORE,GAS
s_6887,United States,28.83422388,-99.33404335,ONSHORE,OIL
s_6897,United States,28.58934057,-99.79584099,ONSHORE,OIL
s_6898,United States,28.40513278,-99.50406524,ONSHORE,OIL
s_6899a,United States,28.40433148,-100.0712808,ONSHORE,OIL
s_6901,United States,28.42277889,-99.69883575,ONSHORE,OIL
s_6906,United States,28.1884701,-99.97685724,ONSHORE,GAS
s_6907,United States,28.80823834,-99.48255047,ONSHORE,OIL
s_6914b,United States,28.31386977,-100.0038372,ONSHORE,OIL
s_6915b,United States,28.29836716,-99.72099406,ONSHORE,GAS
s_6923,United States,28.61333576,-99.42831966,ONSHORE,OIL
s_6925,United States,28.49345613,-99.49716656,ONSHORE,OIL
s_6927,United States,28.86603544,-99.34765974,ONSHORE,OIL
s_6928,United States,28.68877226,-98.96827643,ONSHORE,OIL
s_6935,United States,28.77428391,-98.73649927,ONSHORE,OIL
s_6936,United States,28.66706514,-99.07134947,ONSHORE,OIL
s_6939,United States,28.78175659,-99.4427982,ONSHORE,OIL
s_6940a,United States,28.30129939,-99.77872305,ONSHORE,GAS
s_6941,United States,28.40385272,-99.99792833,ONSHORE,OIL
s_6943,United States,28.54500792,-99.54764155,ONSHORE,OIL
s_6945,United States,28.47193882,-100.103067,ONSHORE,OIL
s_6946,United States,28.43576337,-99.79233044,ONSHORE,OIL
s_6961,United States,28.39741779,-99.66121036,ONSHORE,OIL
s_6971,United States,28.33198769,-99.66782562,ONSHORE,GAS
s_6980a,United States,28.21308887,-99.7756821,ONSHORE,GAS
s_6982,United States,28.13115215,-99.77079462,ONSHORE,GAS
s_6989,United States,28.69493189,-99.77792105,ONSHORE,OIL
s_6999,United States,28.37335394,-100.0377717,ONSHORE,OIL
s_7008,United States,28.75704065,-98.80397535,ONSHORE,OIL
s_7009,United States,28.62101667,-99.81652323,ONSHORE,OIL
s_7010,United States,28.0652883,-99.60649995,ONSHORE,GAS
s_7011a,United States,28.7106633,-99.6280701,ONSHORE,OIL
s_7011b,United States,28.71347569,-99.62171196,ONSHORE,OIL
s_7016b,United States,28.57057848,-99.39726288,ONSHORE,OIL
s_7023,United States,28.18692327,-99.61161264,ONSHORE,GAS
s_7024,United States,28.45864141,-99.74329549,ONSHORE,OIL
s_7027,United States,28.18538537,-100.0252722,ONSHORE,GAS
s_7028,United States,28.33594327,-99.96954072,ONSHORE,OIL
s_7066b,United States,28.70901569,-99.47163083,ONSHORE,OIL
s_7083,United States,28.71186848,-98.86082181,ONSHORE,OIL
s_7086,United States,28.40303513,-99.87317482,ONSHORE,OIL
s_7092,United States,28.28763413,-99.54389599,ONSHORE,OIL
s_7097,United States,28.33147414,-99.73406677,ONSHORE,GAS
s_7106,United States,28.4541569,-99.76195309,ONSHORE,OIL
s_7115,United States,28.49166334,-99.55428766,ONSHORE,OIL
s_7120,United States,28.70447821,-99.39953876,ONSHORE,OIL
s_7125,United States,28.79226557,-98.69212988,ONSHORE,OIL
s_7126a,United States,28.35504357,-99.6802934,ONSHORE,OIL
s_7127,United States,28.31393902,-99.97153448,ONSHORE,OIL
s_7140a,United States,28.4372183,-99.55697204,ONSHORE,OIL
s_7140b,United States,28.44476556,-99.55146865,ONSHORE,OIL
s_7141,United States,28.34409526,-99.99080271,ONSHORE,OIL
s_7153,United States,28.29427703,-99.83300585,ONSHORE,GAS
s_7154,United States,28.26690963,-99.70220359,ONSHORE,GAS
s_7157,United States,28.44998966,-99.78507899,ONSHORE,OIL
s_7169a,United States,28.37099947,-99.57040149,ONSHORE,OIL
s_7169b,United States,28.3752993,-99.57704161,ONSHORE,OIL
s_7172,United States,28.7209473,-99.24199968,ONSHORE,OIL
s_7174,United States,28.34375887,-99.55668913,ONSHORE,OIL
s_7177,United States,28.31070157,-99.8271671,ONSHORE,GAS
s_7183,United States,28.39705117,-99.40538415,ONSHORE,OIL
s_7187,United States,28.64512446,-99.08327639,ONSHORE,OIL
s_7194,United States,28.53452871,-99.5047051,ONSHORE,OIL
s_7196,United States,28.24412837,-99.88736991,ONSHORE,GAS
s_7197,United States,28.82431828,-99.51992126,ONSHORE,OIL
s_7199,United States,28.3605234,-99.98403514,ONSHORE,GAS
s_7201,United States,28.40883055,-99.96752024,ONSHORE,OIL
s_7216,United States,28.63473646,-99.03568435,ONSHORE,OIL
s_7221a,United States,28.77438206,-99.36656143,ONSHORE,OIL
s_7227,United States,28.01823082,-99.72571657,ONSHORE,GAS
s_7230,United States,28.77956648,-99.49333244,ONSHORE,OIL
s_7237,United States,28.63473696,-99.45368353,ONSHORE,OIL
s_7245a,United States,28.38413358,-99.5239921,ONSHORE,OIL
s_7245b,United States,28.38791194,-99.51581443,ONSHORE,OIL
s_7257,United States,28.60422384,-99.58158764,ONSHORE,OIL
s_7259a,United States,28.33080551,-99.53538566,ONSHORE,OIL
s_7265,United States,28.43368873,-99.7382623,ONSHORE,OIL
s_7271,United States,28.67278596,-99.91336437,ONSHORE,OIL
s_7272,United States,28.81138187,-99.45637717,ONSHORE,OIL
s_7274a,United States,28.40449698,-99.72637432,ONSHORE,OIL
s_7274b,United States,28.41313784,-99.71302479,ONSHORE,OIL
s_7276a,United States,28.1914487,-99.91392411,ONSHORE,OIL
s_7279,United States,28.41362694,-99.36157929,ONSHORE,OIL
s_7286a,United States,28.22806647,-100.0536797,ONSHORE,GAS
s_7290,United States,28.05834265,-99.57497406,ONSHORE,GAS
s_7297,United States,28.47736628,-99.53507918,ONSHORE,OIL
s_7303,United States,28.34971193,-99.8895687,ONSHORE,GAS
s_7306,United States,28.45393548,-99.46793898,ONSHORE,OIL
s_7314,United States,28.79483478,-99.51014471,ONSHORE,OIL
s_7318,United States,28.25406961,-99.71776051,ONSHORE,GAS
s_7321,United States,28.44946102,-99.87154858,ONSHORE,OIL
s_7331,United States,28.11884058,-99.68507293,ONSHORE,GAS
s_7333,United States,28.74767212,-99.38503035,ONSHORE,OIL
s_7337,United States,28.41861659,-99.51733912,ONSHORE,OIL
s_7339,United States,28.82607944,-99.47855554,ONSHORE,OIL
s_7341,United States,28.82639176,-99.43150414,ONSHORE,OIL
s_7344,United States,28.2895125,-100.1831733,ONSHORE,GAS
s_7345,United States,28.54845539,-99.49164169,ONSHORE,OIL
s_7351,United States,28.5718687,-99.58202493,ONSHORE,OIL
s_7354,United States,28.66475364,-100.04517,ONSHORE,OIL
s_7355,United States,28.31729121,-99.87939565,ONSHORE,GAS
s_7358b,United States,28.66882565,-99.091396,ONSHORE,OIL
s_7365,United States,28.32715751,-99.80521322,ONSHORE,GAS
s_7370,United States,28.19897262,-99.72044446,ONSHORE,GAS
s_7380,United States,28.3807016,-99.73999403,ONSHORE,OIL
s_7406,United States,28.36106238,-100.0037613,ONSHORE,GAS
s_7415,United States,28.19603496,-99.75383795,ONSHORE,GAS
s_7419,United States,28.77224998,-99.52601549,ONSHORE,OIL
s_7429,United States,28.14678084,-99.7977,ONSHORE,GAS
s_7433,United States,28.63144393,-99.34626688,ONSHORE,OIL
s_7437a,United States,28.56790494,-99.55159393,ONSHORE,OIL
s_7440,United States,28.80587106,-99.26861456,ONSHORE,OIL
s_7442,United States,28.45214818,-99.89446171,ONSHORE,OIL
s_7457,United States,28.73513989,-99.41731843,ONSHORE,OIL
s_7466,United States,28.23893898,-99.81719732,ONSHORE,GAS
s_7472,United States,28.60643853,-99.73695973,ONSHORE,OIL
s_7490,United States,28.44068076,-99.8501436,ONSHORE,OIL
s_7493,United States,28.29592809,-99.85663045,ONSHORE,GAS
s_7509,United States,28.37190112,-99.40590054,ONSHORE,GAS
s_7514,United States,28.03108413,-99.70714202,ONSHORE,GAS
s_7522,United States,28.81742436,-98.68248203,ONSHORE,OIL
s_7534,United States,28.82305231,-99.57368775,ONSHORE,OIL
s_7541,United States,28.77856719,-99.3941146,ONSHORE,OIL
s_7544,United States,28.2923108,-99.74403985,ONSHORE,GAS
s_7546,United States,28.39244964,-99.79172087,ONSHORE,OIL
s_7549,United States,28.35880366,-99.38235846,ONSHORE,GAS
s_7550,United States,28.71018863,-99.07828935,ONSHORE,OIL
s_7565,United States,28.22959567,-99.99410979,ONSHORE,OIL
s_7581,United States,28.32397027,-99.93453379,ONSHORE,GAS
s_7600,United States,27.97822917,-99.7879454,ONSHORE,GAS
s_14000,United States,32.28267569,-103.5808322,ONSHORE,GAS
s_16615,United States,32.32949721,-103.5517198,ONSHORE,GAS
s_18545,United States,32.35063967,-103.5531646,ONSHORE,OIL
s_12523,United States,40.11264382,-110.2787508,ONSHORE,OIL
s_30118,United States,47.92775149,-104.0404255,ONSHORE,OIL
s_30233,United States,47.95154501,-104.0426009,ONSHORE,OIL
s_30394,United States,47.97387688,-104.0430325,ONSHORE,OIL
s_30810a,United States,48.02611981,-104.0226318,ONSHORE,OIL
s_31345,United States,47.99187048,-103.9662582,ONSHORE,OIL
s_31380,United States,47.93948685,-104.0306056,ONSHORE,OIL
s_31541,United States,47.94904469,-103.9739029,ONSHORE,OIL
s_31602,United States,47.96344439,-103.9730012,ONSHORE,OIL
s_31635,United States,47.92035998,-104.032703,ONSHORE,OIL
s_31688,United States,47.94901782,-104.0321351,ONSHORE,OIL
s_31823,United States,47.99332297,-104.0115676,ONSHORE,OIL
s_31929,United States,47.94656293,-104.0015579,ONSHORE,OIL
s_31995,United States,47.92319072,-103.9841921,ONSHORE,OIL
s_15810,United States,32.42848817,-102.092391,ONSHORE,OIL
s_17525b,United States,32.49625672,-102.0871525,ONSHORE,OIL
s_18197,United States,33.28360812,-95.62745949,ONSHORE,OIL
s_12982,United States,33.1538006,-102.9750969,ONSHORE,OIL
s_13433,United States,33.11809956,-102.9383244,ONSHORE,OIL
s_13509,United States,33.12346505,-102.9578632,ONSHORE,OIL
s_13580,United States,33.16913157,-102.9575733,ONSHORE,OIL
s_13885,United States,33.13320121,-102.9568613,ONSHORE,OIL
s_14213,United States,33.1236817,-102.9047891,ONSHORE,OIL
s_14933,United States,33.15724465,-102.8862716,ONSHORE,OIL
s_16176,United States,33.15780864,-102.9555689,ONSHORE,OIL
s_16519,United States,33.2568788,-102.8719927,ONSHORE,OIL
s_17022,United States,33.17347617,-102.8944341,ONSHORE,OIL
s_17258,United States,33.19956933,-102.8433416,ONSHORE,OIL
s_13637a,United States,32.03644396,-103.5831174,ONSHORE,OIL
s_13637b,United States,32.03686721,-103.5720299,ONSHORE,OIL
s_16168,United States,32.02475181,-103.5898803,ONSHORE,OIL
s_19543,United States,42.02947753,-78.41503255,ONSHORE,OIL
s_18502,United States,32.12936452,-93.39722272,ONSHORE,GAS
s_13860,United States,32.56824263,-102.9736051,ONSHORE,OIL
s_31134,United States,47.70280727,-103.6828068,ONSHORE,OIL
s_31591,United States,47.73204563,-103.7269452,ONSHORE,OIL
s_31681,United States,47.64844423,-103.710977,ONSHORE,OIL
s_31758,United States,47.70409146,-103.7063294,ONSHORE,OIL
s_31846,United States,47.69704735,-103.7330271,ONSHORE,OIL
s_32014,United States,47.64530146,-103.7236287,ONSHORE,OIL
s_32369a,United States,47.67558051,-103.684289,ONSHORE,OIL
s_32369b,United States,47.6741336,-103.6572313,ONSHORE,OIL
s_13136,United States,33.07078831,-94.34627245,ONSHORE,OIL
s_31641,United States,47.58857957,-103.5483352,ONSHORE,OIL
s_18407,United States,33.54903356,-97.81877104,ONSHORE,OIL
s_32007,United States,48.28560514,-103.7905584,ONSHORE,OIL
s_16292,United States,33.52795536,-97.88414568,ONSHORE,OIL
s_13116,United States,32.09902573,-103.5149446,ONSHORE,OIL
s_14038,United States,32.11269489,-103.5281167,ONSHORE,OIL
s_14115,United States,32.03027728,-103.4926096,ONSHORE,OIL
s_14181,United States,32.0769613,-103.5124936,ONSHORE,OIL
s_14754,United States,32.09288025,-103.5550214,ONSHORE,OIL
s_14795,United States,32.12964429,-103.5425095,ONSHORE,OIL
s_15020a,United States,32.05308957,-103.5405539,ONSHORE,OIL
s_15020b,United States,32.05767786,-103.535535,ONSHORE,OIL
s_15127a,United States,32.08316241,-103.4588448,ONSHORE,OIL
s_15263a,United States,32.04771437,-103.5125992,ONSHORE,OIL
s_15431,United States,32.07730345,-103.5274882,ONSHORE,OIL
s_15440,United States,32.08931748,-103.5655078,ONSHORE,OIL
s_15681,United States,32.16774278,-103.4920331,ONSHORE,OIL
s_15782,United States,32.12626829,-103.5134326,ONSHORE,OIL
s_17820,United States,32.09755489,-103.476957,ONSHORE,OIL
s_6729,United States,29.0737658,-90.17132712,OFFSHORE,OIL
s_32366,United States,48.83859633,-103.3225077,ONSHORE,OIL
s_12453,United States,40.27906774,-110.1579525,ONSHORE,OIL
s_12485,United States,40.38324995,-110.083529,ONSHORE,OIL
s_12529,United States,40.29024552,-110.0420733,ONSHORE,OIL
s_12577,United States,40.28806336,-110.0585403,ONSHORE,OIL
s_12582,United States,40.28609677,-110.0277509,ONSHORE,OIL
s_12605,United States,40.25906197,-110.0315777,ONSHORE,OIL
s_12610,United States,40.28912164,-110.1026893,ONSHORE,OIL
s_12698,United States,40.31653576,-109.9299995,ONSHORE,OIL
s_12832,United States,40.30652275,-109.902977,ONSHORE,OIL
s_12899b,United States,40.26169659,-109.9821615,ONSHORE,OIL
s_12929,United States,40.28812588,-109.9135515,ONSHORE,OIL
s_31176,United States,48.54602219,-103.5613919,ONSHORE,OIL
s_31367,United States,48.57621077,-103.5593705,ONSHORE,OIL
s_31749,United States,48.54629897,-103.6066942,ONSHORE,OIL
s_32285,United States,48.54537792,-103.6421083,ONSHORE,OIL
s_29617,United States,47.8109219,-102.8369868,ONSHORE,OIL
s_29628a,United States,47.87200126,-102.8839137,ONSHORE,OIL
s_29628b,United States,47.87711002,-102.8847154,ONSHORE,OIL
s_29645,United States,47.89194999,-102.8583255,ONSHORE,OIL
s_29650,United States,47.79136355,-102.9271069,ONSHORE,OIL
s_29670,United States,47.81826365,-102.8393294,ONSHORE,OIL
s_29716,United States,47.87428217,-102.8911594,ONSHORE,OIL
s_29722,United States,47.84126013,-102.8580516,ONSHORE,OIL
s_29763,United States,47.78734455,-102.9049093,ONSHORE,OIL
s_29794,United States,47.86294772,-102.8731184,ONSHORE,OIL
s_29803,United States,47.80210041,-102.8773597,ONSHORE,OIL
s_29807,United States,47.84930007,-102.8370999,ONSHORE,OIL
s_29810,United States,47.91838641,-102.8885531,ONSHORE,OIL
s_29811,United States,47.88375355,-102.8582059,ONSHORE,OIL
s_29823,United States,47.87712876,-102.8589005,ONSHORE,OIL
s_29828a,United States,47.84750694,-102.9027838,ONSHORE,OIL
s_29828b,United States,47.84947549,-102.8962564,ONSHORE,OIL
s_29837,United States,47.79127741,-102.9166083,ONSHORE,OIL
s_29868,United States,47.84697649,-102.8492749,ONSHORE,OIL
s_29886,United States,47.91986419,-102.8593285,ONSHORE,OIL
s_29887,United States,47.83373442,-102.8090095,ONSHORE,OIL
s_29930,United States,47.76168568,-102.9020867,ONSHORE,OIL
s_29973,United States,47.90487108,-102.8514346,ONSHORE,OIL
s_29993,United States,47.83425152,-102.860587,ONSHORE,OIL
s_30018,United States,47.84796398,-102.9140607,ONSHORE,OIL
s_30062,United States,47.91483888,-102.858539,ONSHORE,OIL
s_30123,United States,47.81922246,-102.9328456,ONSHORE,OIL
s_30254a,United States,47.83113707,-102.8939156,ONSHORE,OIL
s_30254b,United States,47.83504999,-102.8987542,ONSHORE,OIL
s_30354,United States,47.8251991,-102.7922452,ONSHORE,OIL
s_30369,United States,47.93455194,-102.859885,ONSHORE,OIL
s_30407,United States,47.8759609,-102.9223919,ONSHORE,OIL
s_30450,United States,47.87764091,-102.9066377,ONSHORE,OIL
s_30467,United States,47.89300266,-102.8806535,ONSHORE,OIL
s_30800,United States,47.83136337,-102.8768164,ONSHORE,OIL
s_30853,United States,47.78931463,-102.8827962,ONSHORE,OIL
s_30974,United States,47.8504238,-102.8770121,ONSHORE,OIL
s_31178,United States,47.85668391,-102.8322464,ONSHORE,OIL
s_31970,United States,47.90341891,-102.9111303,ONSHORE,OIL
s_30670,United States,48.83575589,-103.4331568,ONSHORE,OIL
s_31484,United States,48.8374351,-103.3580228,ONSHORE,OIL
s_31564,United States,48.89281482,-103.4235194,ONSHORE,OIL
s_31857,United States,48.86687395,-103.3431802,ONSHORE,OIL
s_31927,United States,48.86666328,-103.3674279,ONSHORE,OIL
s_14151,United States,32.44618086,-102.641891,ONSHORE,OIL
s_14629,United States,32.3709348,-102.5688712,ONSHORE,OIL
s_14687,United States,32.50554685,-102.6198283,ONSHORE,OIL
s_15372,United States,32.51314444,-102.6086798,ONSHORE,OIL
s_18775,United States,32.53441137,-102.6507063,ONSHORE,OIL
s_18879,United States,32.44073813,-102.599405,ONSHORE,OIL
s_18921,United States,32.478383,-102.6347092,ONSHORE,OIL
s_15329,United States,30.95795691,-101.0817318,ONSHORE,GAS
s_14818,United States,31.53566505,-102.4804498,ONSHORE,OIL
s_15988,United States,31.60241131,-102.4876262,ONSHORE,OIL
s_16130,United States,31.51489358,-102.5426134,ONSHORE,OIL
s_18437,United States,31.54133559,-102.4640438,ONSHORE,OIL
s_15708,United States,31.44286122,-102.459845,ONSHORE,OIL
s_18366,United States,31.44578958,-102.4180959,ONSHORE,OIL
s_18830,United States,32.33849032,-103.1481677,ONSHORE,GAS
s_17238,United States,32.37264441,-103.1874857,ONSHORE,OIL
s_18751,United States,35.1474316,-97.73625418,ONSHORE,OIL
s_13667a,United States,32.15420661,-104.2610016,ONSHORE,OIL
s_17772,United States,32.22529913,-104.1682095,ONSHORE,GAS
s_18514,United States,32.20915826,-104.1360108,ONSHORE,GAS
s_15628,United States,30.02166496,-93.61861585,ONSHORE,OIL
s_18004,United States,35.6351962,-102.2702579,ONSHORE,OIL
s_12903,United States,36.27324152,-107.8230547,ONSHORE,OIL
s_16289,United States,35.26729066,-98.32196333,ONSHORE,OIL
s_18124,United States,35.27280605,-98.34600737,ONSHORE,OIL
s_13841,United States,32.4305047,-103.6648427,ONSHORE,OIL
s_14045,United States,32.4126316,-103.7017957,ONSHORE,OIL
s_14520,United States,32.38398584,-103.7190294,ONSHORE,OIL
s_14776,United States,32.41436495,-103.6676223,ONSHORE,OIL
s_15961,United States,32.41894925,-103.7034285,ONSHORE,OIL
s_17123,United States,32.38220783,-103.6991151,ONSHORE,OIL
s_17609,United States,32.49020723,-103.6786041,ONSHORE,OIL
s_7156,United States,28.57163824,-99.52574275,ONSHORE,OIL
s_7437b,United States,28.56787771,-99.55879021,ONSHORE,OIL
s_31343,United States,48.54638526,-103.3858924,ONSHORE,OIL
s_32294,United States,48.57417966,-103.2764428,ONSHORE,OIL
s_32330b,United States,47.11467766,-103.389812,ONSHORE,OIL
s_17288,United States,32.03485126,-103.7835546,ONSHORE,OIL
s_31928,United States,48.48702926,-103.0896838,ONSHORE,OIL
s_18562,United States,31.23521006,-101.6789917,ONSHORE,OIL
s_17825,United States,33.76989119,-96.78714284,ONSHORE,OIL
s_30902a,United States,47.57361613,-102.9712047,ONSHORE,OIL
s_30902b,United States,47.56759844,-102.9688305,ONSHORE,OIL
s_31157,United States,47.54514947,-102.9610331,ONSHORE,OIL
s_31726,United States,47.55971552,-102.9791358,ONSHORE,OIL
